img_idx,true_label,clip_pred,clip_conf,clip_correct,date_pred,date_conf,date_correct,date_changed,date_outcome,gps_pred,gps_conf,gps_correct,gps_changed,gps_outcome,cross_modal,gps_dist_km,date_pheno_days,clip_peak_month,date_peak_month,gps_low_coverage,date_low_coverage
127,Spizelloides arborea,Zonotrichia leucophrys,0.6868,False,Zonotrichia leucophrys,0.7160,False,False,UNCHANGED,Spizelloides arborea,0.5050,True,True,IMPROVED,ONLY_GPS_CHANGED,3295.4404,,,,False,False
128,Matricaria chamomilla,Tripleurospermum inodorum,0.9922,False,Tripleurospermum inodorum,0.9880,False,False,UNCHANGED,Tripleurospermum inodorum,0.9430,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
129,Lygodactylus capensis,Lygodactylus capensis,1.0000,True,Lygodactylus capensis,1.0000,True,False,UNCHANGED,Lygodactylus capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
130,Amanita cokeri,Amanita jacksonii,0.5101,False,Amanita muscaria,0.3300,False,True,BOTH_WRONG,Amanita jacksonii,0.7270,False,False,UNCHANGED,ONLY_DATE_CHANGED,,180.4079,6.9267,1.0000,False,False
131,Xerotricha conspurcata,Xerotricha conspurcata,0.9459,True,Xerotricha conspurcata,0.9570,True,False,UNCHANGED,Xerotricha conspurcata,0.9680,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
132,Erigeron karvinskianus,Erigeron karvinskianus,0.9871,True,Erigeron karvinskianus,0.9670,True,False,UNCHANGED,Erigeron karvinskianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
133,Adalia bipunctata,Cycloneda polita,0.7635,False,Cycloneda polita,0.7040,False,False,UNCHANGED,Adalia bipunctata,0.7080,True,True,IMPROVED,ONLY_GPS_CHANGED,8194.4515,,,,False,False
134,Erigeron philadelphicus,Erigeron philadelphicus,0.7492,True,Erigeron philadelphicus,0.8880,True,False,UNCHANGED,Erigeron philadelphicus,0.7260,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
135,Teira dugesii,Podarcis muralis,0.7148,False,Podarcis muralis,0.7210,False,False,UNCHANGED,Podarcis muralis,0.8990,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
136,Spizelloides arborea,Zonotrichia leucophrys,0.4654,False,Zonotrichia leucophrys,0.5320,False,False,UNCHANGED,Spizelloides arborea,0.4830,True,True,IMPROVED,ONLY_GPS_CHANGED,3295.4404,,,,False,False
137,Passer italiae,Passer domesticus,0.9310,False,Passer domesticus,0.9300,False,False,UNCHANGED,Passer domesticus,0.9350,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
138,Bradybaena similaris,Cepaea nemoralis,0.6568,False,Cepaea nemoralis,0.5900,False,False,UNCHANGED,Bradybaena similaris,0.5100,True,True,IMPROVED,ONLY_GPS_CHANGED,10122.4020,,,,False,False
139,Erigeron peregrinus,Erigeron pulchellus,0.7780,False,Erigeron peregrinus,0.7220,True,True,IMPROVED,Erigeron pulchellus,0.6930,False,False,UNCHANGED,ONLY_DATE_CHANGED,,98.7318,3.7929,7.0364,False,False
140,Oecobius navus,Oecobius navus,0.9989,True,Oecobius navus,1.0000,True,False,UNCHANGED,Oecobius navus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
141,Harmonia quadripunctata,Harmonia quadripunctata,0.9936,True,Harmonia quadripunctata,0.9880,True,False,UNCHANGED,Harmonia quadripunctata,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
142,Lacerta agilis,Podarcis siculus,0.5464,False,Podarcis siculus,0.5950,False,False,UNCHANGED,Podarcis siculus,0.6110,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
143,Amanita rubescens,Amanita rubescens,0.9999,True,Amanita rubescens,1.0000,True,False,UNCHANGED,Amanita rubescens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
144,Russula sanguinea,Russula sanguinea,1.0000,True,Russula sanguinea,1.0000,True,False,UNCHANGED,Russula sanguinea,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
145,Aphanostephus ramosissimus,Aphanostephus ramosissimus,0.4574,True,Aphanostephus ramosissimus,0.9160,True,False,UNCHANGED,Aphanostephus ramosissimus,0.8460,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
146,Amanita rubescens,Amanita crenulata,0.4982,False,Amanita crenulata,0.5160,False,False,UNCHANGED,Amanita rubescens,0.9970,True,True,IMPROVED,ONLY_GPS_CHANGED,6482.9205,,,,False,False
147,Amanita flavorubens,Amanita augusta,0.4281,False,Amanita xanthocephala,0.7050,False,True,BOTH_WRONG,Amanita crenulata,0.7030,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,3962.4721,179.8776,11.5612,5.6520,False,False
148,Matricaria chamomilla,Tripleurospermum inodorum,0.9703,False,Tripleurospermum inodorum,0.9670,False,False,UNCHANGED,Tripleurospermum inodorum,0.9950,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
149,Erigeron pulchellus,Erigeron pulchellus,0.9981,True,Erigeron pulchellus,0.9980,True,False,UNCHANGED,Erigeron pulchellus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
150,Zachrysia provisoria,Helminthoglypta tudiculata,0.6107,False,Helminthoglypta tudiculata,0.5140,False,False,UNCHANGED,Helminthoglypta tudiculata,0.6790,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
151,Epilachna borealis,Harmonia conformis,0.5807,False,Erigeron strigosus,0.6750,False,True,BOTH_WRONG,Erigeron strigosus,0.9510,False,True,BOTH_WRONG,BOTH_CHANGED_AGREE,14464.6231,67.9768,1.7026,3.9358,False,False
152,Larinioides sclopetarius,Larinioides sclopetarius,0.9992,True,Larinioides sclopetarius,0.9980,True,False,UNCHANGED,Larinioides sclopetarius,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
153,Holocnemus pluchei,Holocnemus pluchei,0.8650,True,Holocnemus pluchei,0.8150,True,False,UNCHANGED,Holocnemus pluchei,0.8810,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
154,Haemorhous mexicanus,Zonotrichia leucophrys,0.5684,False,Zonotrichia leucophrys,0.4690,False,False,UNCHANGED,Zonotrichia leucophrys,0.6460,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
155,Haemorhous mexicanus,Haemorhous mexicanus,0.4510,True,Haemorhous mexicanus,0.4780,True,False,UNCHANGED,Zonotrichia leucophrys,0.4900,False,True,DEGRADED,ONLY_GPS_CHANGED,1812.6973,,,,False,False
156,Holocnemus pluchei,Holocnemus pluchei,0.9235,True,Holocnemus pluchei,0.9290,True,False,UNCHANGED,Holocnemus pluchei,0.9290,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
157,Turdus migratorius,Turdus migratorius,0.9997,True,Turdus migratorius,1.0000,True,False,UNCHANGED,Turdus migratorius,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
158,Brachyscome decipiens,Brachyscome decipiens,0.8337,True,Brachyscome decipiens,0.9920,True,False,UNCHANGED,Brachyscome decipiens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
159,Adalia decempunctata,Psyllobora vigintiduopunctata,0.3191,False,Psyllobora vigintiduopunctata,0.4640,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.6980,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
160,Araneus pegnia,Araneus pegnia,0.9998,True,Araneus pegnia,1.0000,True,False,UNCHANGED,Araneus pegnia,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
161,Lampropholis delicata,Lygodactylus capensis,0.9670,False,Lygodactylus capensis,0.9890,False,False,UNCHANGED,Oligosoma polychroma,0.5170,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,11187.6916,,,,False,False
162,Helix pomatia,Cepaea nemoralis,0.3821,False,Cepaea nemoralis,0.6370,False,False,UNCHANGED,Cepaea nemoralis,0.5270,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
163,Coelophora inaequalis,Harmonia conformis,0.9965,False,Harmonia conformis,0.9950,False,False,UNCHANGED,Harmonia conformis,0.9980,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
164,Prunella modularis,Prunella modularis,0.9999,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
165,Uta stansburiana,Uta stansburiana,0.9999,True,Uta stansburiana,1.0000,True,False,UNCHANGED,Uta stansburiana,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
166,Araneus pegnia,Araneus pegnia,0.9603,True,Araneus pegnia,0.9740,True,False,UNCHANGED,Araneus pegnia,0.9860,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
167,Leucanthemum vulgare,Leucanthemum vulgare,0.8877,True,Leucanthemum vulgare,0.9340,True,False,UNCHANGED,Leucanthemum vulgare,0.8500,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
168,Araneus diadematus,Araneus diadematus,0.9213,True,Araneus diadematus,0.8450,True,False,UNCHANGED,Araneus diadematus,0.6900,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
169,Zonotrichia leucophrys,Zonotrichia leucophrys,0.9935,True,Zonotrichia leucophrys,0.9950,True,False,UNCHANGED,Zonotrichia leucophrys,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
170,Amanita regalis,Amanita regalis,0.8935,True,Amanita regalis,0.9190,True,False,UNCHANGED,Amanita regalis,0.9750,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
171,Amanita basii,Amanita augusta,0.4566,False,Amanita xanthocephala,0.4870,False,True,BOTH_WRONG,Amanita augusta,0.9550,False,False,UNCHANGED,ONLY_DATE_CHANGED,,179.8776,11.5612,5.6520,False,False
172,Darevskia praticola,Takydromus amurensis,0.5825,False,Takydromus amurensis,0.6400,False,False,UNCHANGED,Podarcis siculus,0.7040,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9180.9309,,,,False,False
173,Lissachatina fulica,Lissachatina fulica,1.0000,True,Lissachatina fulica,1.0000,True,False,UNCHANGED,Lissachatina fulica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
174,Uta stansburiana,Uta stansburiana,0.9997,True,Uta stansburiana,1.0000,True,False,UNCHANGED,Uta stansburiana,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
175,Araneus pegnia,Larinioides sclopetarius,0.3219,False,Larinioides sclopetarius,0.3970,False,False,UNCHANGED,Araneus pegnia,0.6000,True,True,IMPROVED,ONLY_GPS_CHANGED,6802.9071,,,,False,False
176,Helminthoglypta nickliniana,Helminthoglypta nickliniana,0.5742,True,Helminthoglypta nickliniana,0.6800,True,False,UNCHANGED,Helminthoglypta nickliniana,0.7390,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
177,Lissachatina fulica,Lissachatina fulica,1.0000,True,Lissachatina fulica,1.0000,True,False,UNCHANGED,Lissachatina fulica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
178,Steatoda grossa,Steatoda grossa,0.3524,True,Steatoda triangulosa,0.3980,False,True,DEGRADED,Steatoda nobilis,0.3340,False,True,DEGRADED,BOTH_CHANGED_DISAGREE,4834.9369,0.0000,1.0000,1.0000,False,False
179,Harmonia conformis,Harmonia conformis,1.0000,True,Harmonia conformis,1.0000,True,False,UNCHANGED,Harmonia conformis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
180,Petronia petronia,Passer domesticus,0.8921,False,Passer domesticus,0.9180,False,False,UNCHANGED,Passer domesticus,0.8780,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
181,Lacerta viridis,Podarcis siculus,0.6352,False,Podarcis siculus,0.6310,False,False,UNCHANGED,Podarcis siculus,0.9730,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
182,Henosepilachna vigintioctopunctata,Psyllobora vigintiduopunctata,0.9464,False,Psyllobora vigintiduopunctata,0.9310,False,False,UNCHANGED,Harmonia conformis,0.9960,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,16539.7255,,,,False,False
183,Tanacetum parthenium,Tanacetum parthenium,0.9338,True,Tanacetum parthenium,0.9510,True,False,UNCHANGED,Tanacetum parthenium,0.9610,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
184,Lacerta bilineata,Lacerta viridis,0.4456,False,Lacerta viridis,0.5450,False,False,UNCHANGED,Podarcis siculus,0.5470,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,870.0205,,,,False,False
185,Harmonia quadripunctata,Harmonia quadripunctata,0.9668,True,Harmonia quadripunctata,0.9490,True,False,UNCHANGED,Harmonia quadripunctata,0.9710,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
186,Passer melanurus,Passer melanurus,0.5064,True,Zonotrichia capensis,0.5060,False,True,DEGRADED,Passer melanurus,0.9980,True,False,UNCHANGED,ONLY_DATE_CHANGED,,0.0000,1.0000,1.0000,False,False
187,Amanita flavoconia,Amanita augusta,0.8108,False,Amanita flavoconia,0.5090,True,True,IMPROVED,Amanita flavoconia,0.9370,True,True,IMPROVED,BOTH_CHANGED_AGREE,3556.9409,169.3608,11.5612,5.9975,False,False
188,Podarcis bocagei,Podarcis siculus,0.7396,False,Podarcis siculus,0.6840,False,False,UNCHANGED,Podarcis muralis,0.6870,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,730.7541,,,,False,False
189,Leucanthemum vulgare,Leucanthemum vulgare,0.8465,True,Leucanthemum vulgare,0.8280,True,False,UNCHANGED,Leucanthemum vulgare,0.9180,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
190,Lacerta agilis,Lygodactylus capensis,0.9944,False,Lygodactylus capensis,0.9940,False,False,UNCHANGED,Podarcis muralis,0.8140,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8951.1696,,,,False,False
191,Lacerta agilis,Podarcis siculus,0.8484,False,Podarcis siculus,0.8660,False,False,UNCHANGED,Podarcis siculus,0.7410,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
192,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9990,True,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
193,Bellis sylvestris,Bellis sylvestris,0.8046,True,Bellis sylvestris,0.9030,True,False,UNCHANGED,Bellis sylvestris,0.9770,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
194,Adalia decempunctata,Harmonia conformis,0.4046,False,Harmonia conformis,0.3140,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.3420,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,16539.7255,,,,False,False
195,Mimus polyglottos,Mimus polyglottos,0.9998,True,Mimus polyglottos,1.0000,True,False,UNCHANGED,Mimus polyglottos,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
196,Amanita augusta,Amanita augusta,0.8489,True,Amanita augusta,0.6720,True,False,UNCHANGED,Amanita augusta,0.9960,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
197,Harmonia axyridis,Harmonia axyridis,0.6756,True,Harmonia axyridis,0.6090,True,False,UNCHANGED,Harmonia axyridis,0.9670,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
198,Spizella pusilla,Zonotrichia leucophrys,0.9782,False,Zonotrichia leucophrys,0.9850,False,False,UNCHANGED,Zonotrichia leucophrys,0.9960,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
199,Passer italiae,Passer domesticus,0.9653,False,Passer domesticus,0.9750,False,False,UNCHANGED,Passer domesticus,0.9760,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
200,Leucanthemum maximum,Erigeron peregrinus,0.8756,False,Erigeron peregrinus,0.5390,False,False,UNCHANGED,Erigeron peregrinus,0.9570,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
201,Cheilomenes sexmaculata,Cheilomenes sexmaculata,0.9991,True,Cheilomenes sexmaculata,0.9990,True,False,UNCHANGED,Cheilomenes sexmaculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
202,Sturnus vulgaris,Sturnus vulgaris,0.9953,True,Sturnus vulgaris,0.9950,True,False,UNCHANGED,Sturnus vulgaris,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
203,Sturnus vulgaris,Sturnus vulgaris,0.9282,True,Sturnus vulgaris,0.8950,True,False,UNCHANGED,Sturnus vulgaris,0.8930,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
204,Zachrysia provisoria,Helminthoglypta tudiculata,0.2785,False,Lissachatina fulica,0.4210,False,True,BOTH_WRONG,Helminthoglypta tudiculata,0.8070,False,False,UNCHANGED,ONLY_DATE_CHANGED,,29.5806,2.1873,1.2155,False,False
205,Cepaea hortensis,Cepaea hortensis,0.5998,True,Cepaea hortensis,0.5110,True,False,UNCHANGED,Cepaea nemoralis,0.5300,False,True,DEGRADED,ONLY_GPS_CHANGED,231.7897,,,,False,False
206,Bellis perennis,Brachyscome decipiens,0.7973,False,Brachyscome decipiens,0.4250,False,False,UNCHANGED,Erigeron glaucus,0.4040,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,12277.2406,,,,False,False
207,Melospiza melodia,Zonotrichia leucophrys,0.8672,False,Zonotrichia leucophrys,0.9040,False,False,UNCHANGED,Zonotrichia leucophrys,0.6400,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
208,Arianta arbustorum,Helminthoglypta tudiculata,0.8603,False,Helminthoglypta tudiculata,0.6990,False,False,UNCHANGED,Arianta arbustorum,0.9940,True,True,IMPROVED,ONLY_GPS_CHANGED,9064.1435,,,,False,False
209,Otala punctata,Otala punctata,0.6279,True,Otala punctata,0.5910,True,False,UNCHANGED,Otala punctata,0.8480,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
210,Steatoda grossa,Scytodes thoracica,0.8584,False,Scytodes thoracica,0.7960,False,False,UNCHANGED,Oecobius navus,0.4770,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,10113.8258,,,,False,False
211,Zootoca vivipara,Takydromus amurensis,0.5424,False,Takydromus amurensis,0.4410,False,False,UNCHANGED,Podarcis muralis,0.5290,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9123.2755,,,,False,False
212,Podarcis bocagei,Podarcis muralis,0.8301,False,Podarcis muralis,0.8470,False,False,UNCHANGED,Podarcis muralis,0.7980,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
213,Bellis perennis,Erigeron pulchellus,0.9485,False,Erigeron pulchellus,0.9870,False,False,UNCHANGED,Erigeron pulchellus,0.9640,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
214,Amanita regalis,Amanita regalis,0.7978,True,Amanita regalis,0.6060,True,False,UNCHANGED,Amanita regalis,0.9450,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
215,Larinioides sclopetarius,Larinioides sclopetarius,0.9997,True,Larinioides sclopetarius,1.0000,True,False,UNCHANGED,Larinioides sclopetarius,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
216,Xerarionta stearnsiana,Helminthoglypta tudiculata,0.8076,False,Helminthoglypta tudiculata,0.8040,False,False,UNCHANGED,Helminthoglypta tudiculata,0.8030,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
217,Amanita basii,Amanita jacksonii,0.3943,False,Amanita jacksonii,0.5320,False,False,UNCHANGED,Amanita basii,0.8560,True,True,IMPROVED,ONLY_GPS_CHANGED,2686.6077,,,,False,False
218,Erigeron strigosus,Erigeron strigosus,0.9893,True,Erigeron strigosus,0.9930,True,False,UNCHANGED,Erigeron strigosus,0.9780,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
219,Lacerta agilis,Lacerta agilis,0.9895,True,Lacerta agilis,0.9960,True,False,UNCHANGED,Lacerta agilis,0.9880,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
220,Cryptachaea gigantipes,Pholcus phalangioides,0.6899,False,Pholcus phalangioides,0.7170,False,False,UNCHANGED,Cryptachaea veruculata,0.5390,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,18343.8102,,,,False,False
221,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9957,True,Helminthoglypta tudiculata,0.9950,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9950,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
222,Pholcus phalangioides,Pholcus phalangioides,0.9999,True,Pholcus phalangioides,1.0000,True,False,UNCHANGED,Pholcus phalangioides,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
223,Leucanthemum maximum,Aphanostephus ramosissimus,0.4804,False,Leucanthemum vulgare,0.3320,False,True,BOTH_WRONG,Aphanostephus ramosissimus,0.7150,False,False,UNCHANGED,ONLY_DATE_CHANGED,,62.5623,3.7459,1.6906,False,False
224,Oecobius navus,Oecobius navus,0.6192,True,Larinioides sclopetarius,0.4560,False,True,DEGRADED,Oecobius navus,0.9090,True,False,UNCHANGED,ONLY_DATE_CHANGED,,6.2687,2.9267,3.1327,False,False
225,Zootoca vivipara,Podarcis muralis,0.8361,False,Podarcis muralis,0.8750,False,False,UNCHANGED,Podarcis muralis,0.9560,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
226,Lygodactylus capensis,Lygodactylus capensis,1.0000,True,Lygodactylus capensis,1.0000,True,False,UNCHANGED,Lygodactylus capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
227,Prunella modularis,Prunella modularis,0.9999,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
228,Takydromus amurensis,Takydromus amurensis,0.6388,True,Takydromus amurensis,0.6180,True,False,UNCHANGED,Takydromus amurensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
229,Zonotrichia albicollis,Zonotrichia albicollis,0.7379,True,Zonotrichia albicollis,0.6540,True,False,UNCHANGED,Zonotrichia albicollis,0.8870,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
230,Zygiella x-notata,Araneus pegnia,0.8259,False,Araneus pegnia,0.6210,False,False,UNCHANGED,Larinioides sclopetarius,0.9320,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6802.9071,,,,False,False
231,Leucanthemum vulgare,Leucanthemum vulgare,0.8084,True,Leucanthemum vulgare,0.6760,True,False,UNCHANGED,Leucanthemum vulgare,0.5190,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
232,Hygromia cinctella,Helminthoglypta tudiculata,0.7271,False,Helminthoglypta tudiculata,0.7150,False,False,UNCHANGED,Arianta arbustorum,0.6800,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9064.1435,,,,False,False
233,Otala lactea,Eobania vermiculata,0.5121,False,Otala punctata,0.5060,False,True,BOTH_WRONG,Otala punctata,0.8440,False,True,BOTH_WRONG,BOTH_CHANGED_AGREE,526.9310,39.6171,1.7072,3.0087,False,False
234,Bellis annua,Brachyscome decipiens,0.3694,False,Bellis annua,0.5050,True,True,IMPROVED,Bellis annua,0.4840,True,True,IMPROVED,BOTH_CHANGED_AGREE,16961.0386,74.8521,11.7750,2.2340,False,False
235,Cornu aspersum,Helminthoglypta tudiculata,0.3928,False,Helminthoglypta tudiculata,0.6420,False,False,UNCHANGED,Cepaea nemoralis,0.8770,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9013.2325,,,,False,False
236,Amanita parcivolvata,Amanita xanthocephala,0.7189,False,Amanita xanthocephala,0.5560,False,False,UNCHANGED,Amanita parcivolvata,0.9540,True,True,IMPROVED,ONLY_GPS_CHANGED,15883.9155,,,,False,False
237,Theba pisana,Cepaea nemoralis,0.6190,False,Helminthoglypta nickliniana,0.3280,False,True,BOTH_WRONG,Cepaea nemoralis,0.8920,False,False,UNCHANGED,ONLY_DATE_CHANGED,,10.4778,1.2423,1.5865,False,False
238,Leratiomyces ceres,Leratiomyces ceres,0.9975,True,Leratiomyces ceres,0.9970,True,False,UNCHANGED,Leratiomyces ceres,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
